from_bfguid,rel_type,to_bfguid
7b0a06b2-b4a4-4a79-9dd2-8e300424e1ea,HAS_ROLE,63c55e99-0768-4197-bbe0-1edd2ae80b94
7b1067e4-f6c8-4ff0-aec5-3d8126242220,HAS_VALUE,f296d2d6-802c-48c5-a844-79a6a9f8f7a1
7b14f927-6194-425a-ba6a-5b99e20e3378,HAS_VALUE,7467c0f7-5f39-44d7-b288-08262a637a65
7b5646ce-eeb0-42fa-ba57-a50cb7e5e22f,HAS_VALUE,b1a8b80e-d81d-46f9-bcb1-1d613a9d9a01
7b79300e-e0cc-49be-bf3d-b80c1a918117,HAS_VALUE,2e6b5609-1197-4e75-b7cf-26c5392f9e29
7b841460-2bd0-4c40-a059-3cbd4670390b,HAS_VALUE,dbb29f9c-bfb2-479d-8e4f-29f2e5f3be68
7bf505ec-e1c6-4b7f-9bf7-56921332acb5,HAS_VALUE,5349c11d-7f4a-4a59-aa5f-886272bc9b7f
7c30eb85-1ac9-4b24-a80a-b232eac09aca,HAS_VALUE,02468f0f-663e-4bb3-a61c-5d76c6a00b37
7c52f85c-de0f-42d5-8f47-908c3b2253c7,HAS_ASSETTEMPLATE,d6067b8b-028e-4aaf-8eda-5aa118d935d5
7c9a099d-7a70-4936-b379-4b1ed566ec9f,HAS_VALUE,70eef8a1-7a4a-485d-ac15-aab4269467ca
7ca87a90-c4cd-4e67-9f30-bfd97666cf22,HAS_VALUE,4ed60b53-3844-46d1-be87-326a739d08dd
7cb497d2-9fc0-4115-b467-efd39ed399c7,HAS_FILTER,96ac1649-dcbd-4ea8-9c5f-6013471fb7d1
7cf13ec9-a627-41af-9d5b-a0405d780535,HAS_FILTER,be730d60-7c27-4c90-823a-88fa077de591
7d2b7344-447f-4566-aa77-6e135d9e0eea,HAS_VALUE,94473402-9da0-44ff-b536-a1407c85a830
7d3bd0c6-374d-45d7-bbcb-5c25b8486d64,HAS_VALUE,ffcd5b1a-91d6-473c-96a7-378b805a3674
7d900bc3-f6d3-4834-af8b-36bae822ca2b,HAS_VALUE,f6064351-f014-4031-9251-12a8d502704f
7d9e3062-e1d7-48fd-aec7-f33d230f4958,HAS_VALUE,86569236-8078-44d0-bbb4-eceaa67ba80e
7da1869b-c54e-48a2-bbec-eff9a31c5452,HAS_VALUE,89b7b133-d0ec-43b4-bbcd-1c37311ac5f2
7e0f5b5b-e59c-4f2c-adf1-f48a684d8d34,HAS_COST,6c0444ff-fe64-42a3-a715-8bc4a7eaa3ee
7e0f5b5b-e59c-4f2c-adf1-f48a684d8d34,HAS_COST,fff21f42-d7cf-40ee-be4e-c783d6078be7
7e0f5b5b-e59c-4f2c-adf1-f48a684d8d34,HAS_COST,3d7feae4-7831-44c2-84a8-56fa8dd5fefb
7e0f5b5b-e59c-4f2c-adf1-f48a684d8d34,HAS_COST,402c3169-edc1-45d6-9e42-5474544adfae
7e0f5b5b-e59c-4f2c-adf1-f48a684d8d34,HAS_COST,30b0ba2e-cb8a-48df-a544-af1a4ed11961
7e0f5b5b-e59c-4f2c-adf1-f48a684d8d34,HAS_COST,ee9bfbd0-1864-4165-aa7c-98f9e2e2d8bf
7e0f5b5b-e59c-4f2c-adf1-f48a684d8d34,HAS_LABEL,10b13653-ead6-4aa4-b277-05566f4cd9b5
7e0f5b5b-e59c-4f2c-adf1-f48a684d8d34,HAS_PROPERTY,32c97ec3-8e06-4bd7-bf0f-f10a9f9dacc1
7e0f5b5b-e59c-4f2c-adf1-f48a684d8d34,HAS_PROPERTY,ecbf7325-98b6-4c34-8dfa-3f0f49e52c08
7e0f5b5b-e59c-4f2c-adf1-f48a684d8d34,HAS_PROPERTY,0f34f69b-6ecc-4113-ad30-0e6addd4886e
7e0f5b5b-e59c-4f2c-adf1-f48a684d8d34,HAS_PROPERTY,5379aba7-1176-4013-971c-145c59dcc893
7e0f5b5b-e59c-4f2c-adf1-f48a684d8d34,HAS_PROPERTY,670d7d01-9a53-4aa6-97ca-e03e65748774
7e1de356-b88b-4afa-a9a7-44c91489902d,HAS_VALUE,cdbfaeca-d41e-4be8-a272-148120a1afeb
7e4d767d-5633-4cc4-b600-a6287170db93,HAS_VALUE,2e27ee69-cbc8-47e1-a72b-0d485f5a9d9f
7e6c53c8-5cfb-44f5-885f-1e1fa3c48a6d,HAS_VALUE,3be6781f-2c8f-4a95-a232-4a9a48169633
7e7c4641-18f9-4674-b728-39e3d4ce67a3,HAS_VALUE,75e4c166-83a9-45f7-81ce-ce0d0aed98f3
7e82d4c2-8a8a-4fcf-ba79-9a3143ee6f58,HAS_VALUE,0b49fa38-25c2-4883-b757-11ca4f523ac8
7ec4598c-eeee-4bba-b3af-9fc63530f041,HAS_ACTOR,deede210-7706-4865-bc21-28016ab31321
7ec4598c-eeee-4bba-b3af-9fc63530f041,HAS_ACTOR,227a1dda-2538-4e08-83f1-9a9e1d2017c3
7ec4598c-eeee-4bba-b3af-9fc63530f041,HAS_ACTOR,df0cb61e-6a9b-4aad-8419-daa3ef7dbb89
7ec4598c-eeee-4bba-b3af-9fc63530f041,HAS_ACTOR,0f35e40e-e61b-46e4-8488-850221b63c65
7ec4598c-eeee-4bba-b3af-9fc63530f041,HAS_CHECK,864b829c-165b-4121-8fcb-29a8f08c433b
7ec4598c-eeee-4bba-b3af-9fc63530f041,HAS_DOCUMENT,84bf2e0a-3f82-4a9d-8a57-3b2537881fe9
7ec4598c-eeee-4bba-b3af-9fc63530f041,HAS_DOCUMENT,18a2e25d-be50-455f-8e3a-81e480549c86
7ec4598c-eeee-4bba-b3af-9fc63530f041,HAS_DOCUMENT,67af81d2-df22-4ae2-9f36-959ca854dcd2
7ec4598c-eeee-4bba-b3af-9fc63530f041,HAS_DOCUMENT,7b3a9bea-f6b1-4d37-b008-422c5fc49be6
7ec4598c-eeee-4bba-b3af-9fc63530f041,HAS_DOCUMENT,8c443193-6533-4c40-b85a-f23258e4d94a
7ec4598c-eeee-4bba-b3af-9fc63530f041,HAS_DOCUMENT,19a5ab95-297f-4bb8-96f6-3dd4fed655f3
7ec4598c-eeee-4bba-b3af-9fc63530f041,HAS_DOCUMENT,e8fef1a7-1a9c-4964-a81d-fe05977800d9
7ec4598c-eeee-4bba-b3af-9fc63530f041,HAS_LEGALFRAMEWORK,0572104a-3dc3-4c6f-9b05-9e79e92e5fec
7ec5b171-6c8f-4129-8842-9f16db7bcb0e,HAS_CHECKITEM,d9241048-9923-475c-9f72-9e9e087c0170
7ec5b171-6c8f-4129-8842-9f16db7bcb0e,HAS_CHECKITEM,590cd298-a3bd-4f89-b338-f0c4cca7fd5a
7ec5b171-6c8f-4129-8842-9f16db7bcb0e,HAS_CHECKITEM,807039d9-4d23-44a1-8140-8a0e68437c87
7ec5b171-6c8f-4129-8842-9f16db7bcb0e,HAS_CHECKITEM,273d96c1-65a5-4a52-8d9f-ed8b606a1e6c
7ec5b171-6c8f-4129-8842-9f16db7bcb0e,HAS_CHECKITEM,88dcdc93-a53b-4f44-b78d-0e9146021566
7ed88d22-81ea-41d5-b21d-89c09853c383,HAS_ASSETTEMPLATE,5487e678-b6e5-4832-b175-72f1549d0ff0
7f29f7c5-7551-441d-bbe0-99ab324f45d2,HAS_VALUE,a6f7b874-df07-4a58-b0a5-e5968be66d55
7f331d32-e59a-48f5-8c8b-653887308c46,HAS_VALUE,ea6d4d54-7452-4ecb-9cb5-6a2830e22f0c
7f66e89b-9674-4cc9-98b0-268ab6493553,HAS_CLASSIFICATION,ed4b5926-f94b-4dce-9471-55dc9f7a7dcf
7f66e89b-9674-4cc9-98b0-268ab6493553,HAS_PROPERTY,899be6e4-1f78-474f-92e2-35cc976c62e2
7f66e89b-9674-4cc9-98b0-268ab6493553,HAS_PROPERTY,577f9eb9-ac57-4b74-b507-c2df6e42435c
7fa7768a-7090-4826-bde4-06e646d3c2ba,HAS_VALUE,59413d74-d425-4729-839e-a50fca1be72c
8007587b-f776-409d-a428-80391abf0a9d,HAS_FILTER,acfa4469-0f45-4a45-b39a-c58c03b45e15
80216a4f-6876-4e0b-9f8b-b2bfe6679312,HAS_ASSETTEMPLATE,eb1aef37-b69c-4574-87a0-1fff61ff61c1
802c3c40-89cf-474a-8360-97eb29e7e028,HAS_VALUE,a1f564a7-bb85-47b6-8f15-5371bf6734ac
80c70f77-66f6-44d9-a6ba-0159f54d045c,HAS_FILE,a1c9ba38-a739-4cae-acfb-b89aa90d455e
80c70f77-66f6-44d9-a6ba-0159f54d045c,HAS_IMAGE,e1966f8c-396e-4c99-a13c-74a99b674532
80c70f77-66f6-44d9-a6ba-0159f54d045c,HAS_LABEL,b39c1e7b-4721-4fa2-ab7a-6c88a0797768
80c70f77-66f6-44d9-a6ba-0159f54d045c,HAS_MANUALOVERRIDE,1841733c-86c1-421a-aea7-1a4e396be33c
80c70f77-66f6-44d9-a6ba-0159f54d045c,HAS_MAPPING,ca431a6f-02d5-46de-98e5-b1af85cdb68f
80c70f77-66f6-44d9-a6ba-0159f54d045c,HAS_PROPERTY,e2f054bd-131a-4427-ac78-d2d4b8959283
80fd2065-253e-474f-b961-b58cf8879ebf,HAS_COMPLIANCE,987f91fc-e8be-4f5c-9d07-288e0a74dac4
80fd2065-253e-474f-b961-b58cf8879ebf,HAS_COMPLIANCE,fddfa36a-5e95-46f5-9863-f3a762989261
80fd2065-253e-474f-b961-b58cf8879ebf,HAS_COMPLIANCE,84b6863e-175d-4429-bf6c-eec6a474dde7
80fd2065-253e-474f-b961-b58cf8879ebf,HAS_COST,4050e6ef-4c71-4d33-9867-29a779475ea2
80fd2065-253e-474f-b961-b58cf8879ebf,HAS_COST,dfe3c04c-118d-45fb-b79a-a914b9fb1850
80fd2065-253e-474f-b961-b58cf8879ebf,HAS_COST,dc93ce69-d2ef-4bf5-a871-bbdf007c2c24
80fd2065-253e-474f-b961-b58cf8879ebf,HAS_COST,f5715122-fa24-4694-80b7-92adbd3a6c2f
80fd2065-253e-474f-b961-b58cf8879ebf,HAS_COST,197dce17-e4b0-435f-998d-af10b7e86cc6
80fd2065-253e-474f-b961-b58cf8879ebf,HAS_COST,356cf85b-32e7-4e4d-8d38-5b1a06e89606
80fd2065-253e-474f-b961-b58cf8879ebf,HAS_LABEL,10b13653-ead6-4aa4-b277-05566f4cd9b5
80fd2065-253e-474f-b961-b58cf8879ebf,HAS_PROPERTY,ae7fcd90-2715-40f4-93dc-ef746ea5f108
80fd2065-253e-474f-b961-b58cf8879ebf,HAS_PROPERTY,37578def-c9b0-44ae-a0c0-552e488e87e6
81179be5-84c3-46f2-baf9-79c7aaee0732,HAS_VALUE,4ff5f71f-6fb7-4030-8e1a-b921acb8a386
81256b18-eba0-4d43-9896-234d9582a05d,HAS_ASSETSET,f5204a44-6711-4f9d-b648-585a18940607
81256b18-eba0-4d43-9896-234d9582a05d,HAS_ASSETSET,c8b59eaf-5323-435f-bf51-33e110638321
81256b18-eba0-4d43-9896-234d9582a05d,HAS_ASSETSET,37daa400-9642-4ec9-903a-4528487f0178
81256b18-eba0-4d43-9896-234d9582a05d,HAS_ASSETSET,7a9420da-636c-40f7-8f44-32518976bab8
81256b18-eba0-4d43-9896-234d9582a05d,HAS_ASSETSET,79718590-8040-4997-9353-ce8279fb6808
81256b18-eba0-4d43-9896-234d9582a05d,HAS_ASSETSET,55ba679e-c1d7-4fe4-ad0a-4004832b3615
81256b18-eba0-4d43-9896-234d9582a05d,HAS_ASSETSET,e27e94ad-897d-4197-8f77-422fbdd8fb44
81256b18-eba0-4d43-9896-234d9582a05d,HAS_ASSETSET,8b6d675f-2bd6-4424-a80f-85c7e0ee77d8
81256b18-eba0-4d43-9896-234d9582a05d,HAS_ASSETSET,5a575afa-695b-44e5-8a23-ced28eeb60f3
81e43fe6-28d0-4df5-8838-f8558c6d4815,HAS_PROPERTY,f2bc62a0-96b8-423e-8ed2-9eaa055ae6dd
822f4884-318a-41d7-b107-3d105cf7c5df,HAS_VALUE,5ecbc865-aa9d-4344-a2b5-6ab82eee363a
8262f549-6401-45d7-8d99-578a6bd0e60b,HAS_COMPLIANCE,443c058e-ff30-418b-b1b8-0e775d1b67f8
8262f549-6401-45d7-8d99-578a6bd0e60b,HAS_COST,6d9ec35b-163e-4372-87d9-57d641651ae2
8262f549-6401-45d7-8d99-578a6bd0e60b,HAS_COST,ee036799-f1b2-4310-a8bb-7ab274ee04f5
8262f549-6401-45d7-8d99-578a6bd0e60b,HAS_COST,f0832c96-52e2-4f97-b188-39b739e25284
8262f549-6401-45d7-8d99-578a6bd0e60b,HAS_COST,52ef2a44-8e8e-4156-abda-7332a8eff756
8262f549-6401-45d7-8d99-578a6bd0e60b,HAS_COST,5c892f42-b925-4aaf-9b72-cd9e7a10e8d7
8262f549-6401-45d7-8d99-578a6bd0e60b,HAS_COST,e09a94ab-b465-4acf-9e14-aeab01bbb693
8262f549-6401-45d7-8d99-578a6bd0e60b,HAS_LABEL,10b13653-ead6-4aa4-b277-05566f4cd9b5
8262f549-6401-45d7-8d99-578a6bd0e60b,HAS_PROPERTY,2bca02bc-c745-4500-9f4f-f845dc9993db
8262f549-6401-45d7-8d99-578a6bd0e60b,HAS_PROPERTY,0ed5e9fb-c5d0-476a-9375-074f97a7f994
8262f549-6401-45d7-8d99-578a6bd0e60b,HAS_PROPERTY,00d9517b-d440-4787-9c49-0424555c5e4a
8267c3b6-c7d8-462c-8488-b0cc8ca32e5c,HAS_VALUE,0f32a958-b53f-4f7d-8cec-259112f40758
82ff5f62-cc85-4023-88dd-61711cd855e2,HAS_VALUE,b4d88425-fa8e-4f55-822e-642b74eb8fc8
8316ae90-72d8-4269-8273-cbf06aea1b70,HAS_VALUE,6c35424e-73e6-477b-985d-0c89500f460e
8349d8a6-4e73-4afd-8cf3-e4193be2bbd2,HAS_ASSETSET,4b4d9192-bd92-4f53-9739-43fb5b1f094f
8349d8a6-4e73-4afd-8cf3-e4193be2bbd2,HAS_ASSETSET,1c639a70-6144-4111-9edf-001dd4349961
8349d8a6-4e73-4afd-8cf3-e4193be2bbd2,HAS_ASSETSET,8a8934f9-c627-446d-9a7a-bdd0a937eab1
8349d8a6-4e73-4afd-8cf3-e4193be2bbd2,HAS_ASSETSET,f2f2637a-05da-4df0-b50f-2d9ec6bb2083
8349d8a6-4e73-4afd-8cf3-e4193be2bbd2,HAS_ASSETSET,538ffceb-84ac-47e1-a7b8-8453186d3ecd
8349d8a6-4e73-4afd-8cf3-e4193be2bbd2,HAS_ASSETSET,9915ab8d-dfc7-475c-9fcc-6bbc20d2b2a2
8349d8a6-4e73-4afd-8cf3-e4193be2bbd2,HAS_ASSETSET,3ea2738d-5ed0-4359-bd51-768b1981bdb9
8349d8a6-4e73-4afd-8cf3-e4193be2bbd2,HAS_ASSETSET,63328e38-d5ad-4506-bf03-8c3b716d0d1a
834c319f-35c9-409d-a2d6-2e3786687b16,HAS_VALUE,001a7df0-22f1-4b9c-b83c-bedc130e2bb4
8351b8a2-0e6c-4245-9fd8-0f9da42b0383,HAS_COST,89303c8a-0a12-4e23-84dd-413189af3b26
8351b8a2-0e6c-4245-9fd8-0f9da42b0383,HAS_COST,c943960a-7c8b-44d3-bdf8-f0558e78fb32
8351b8a2-0e6c-4245-9fd8-0f9da42b0383,HAS_COST,0ef10f79-10ec-42c0-8e1f-3ed226192187
8351b8a2-0e6c-4245-9fd8-0f9da42b0383,HAS_COST,e481eb4b-ba17-4276-a772-632e554fbf7d
8351b8a2-0e6c-4245-9fd8-0f9da42b0383,HAS_COST,deb8344b-a29d-4310-90c1-51fe779aa45d
8351b8a2-0e6c-4245-9fd8-0f9da42b0383,HAS_COST,e9b33ae9-dbd7-4bac-86df-fa8e9aa844ec
8351b8a2-0e6c-4245-9fd8-0f9da42b0383,HAS_LABEL,10b13653-ead6-4aa4-b277-05566f4cd9b5
8351b8a2-0e6c-4245-9fd8-0f9da42b0383,HAS_PROPERTY,607aeb82-0053-4589-b165-440d083353f5
8351b8a2-0e6c-4245-9fd8-0f9da42b0383,HAS_PROPERTY,7a3107aa-8492-490c-bc11-3d235fb762d9
8351b8a2-0e6c-4245-9fd8-0f9da42b0383,HAS_PROPERTY,50a4d8c4-ba3b-4a6b-a157-2c0f3cd851d2
8351b8a2-0e6c-4245-9fd8-0f9da42b0383,HAS_PROPERTY,e67a2dd6-6848-475d-b5ba-feddd2c2b5f5
8351b8a2-0e6c-4245-9fd8-0f9da42b0383,HAS_PROPERTY,b3d0897f-575a-4c40-9bf5-8fc5ed375f30
8351b8a2-0e6c-4245-9fd8-0f9da42b0383,HAS_PROPERTY,03caf939-6ae6-4a3b-9429-e04a8c246236
83b71ab7-a48c-4001-8778-5a75b590fe0e,HAS_VALUE,a099ba2c-1aab-438b-9bbc-106cb449f149
84195290-8803-46b7-8bf8-4a6301540bc7,HAS_EXPORT,7795c599-0c89-46a3-a9ee-30ccf5a64cbe
84195290-8803-46b7-8bf8-4a6301540bc7,HAS_EXPORT,3f41085c-cfff-417c-8439-16ec1392ce2d
84195290-8803-46b7-8bf8-4a6301540bc7,HAS_EXPORT,b7d155b4-0e19-4477-a036-792cbebabc9b
841d536e-6ade-4c47-a072-b0d99472b86e,HAS_VALUE,abd32116-9dfb-41de-9578-19bccc5ce101
846e660d-e76e-479c-abb7-a16d66443fde,HAS_VALUE,c68dda9e-7bdd-4e4f-92c5-ad7b10822ed1
849f4a64-6889-4f5e-86b6-d23943c644b0,HAS_VALUE,eed7232b-a820-4223-be42-d911c3b77e72
84d87b1e-c2af-4082-a91d-810291e14d94,HAS_VALUE,9ec4e1fd-8fe7-4b25-ae38-e4e24818d047
84e1024c-4d50-4a7b-848f-c36dc048872c,HAS_VALUE,e5a5195b-714b-432f-8612-396c889ee4d4
84f1a973-6aed-48a2-9ef3-835dab9c742a,HAS_VALUE,82b96b92-4b5c-4aee-b62d-881bb11b0197
850c0b82-731e-43f2-a436-feefb892d13c,HAS_VALUE,3e33281f-4ed1-4295-a17a-d763d63cee20
850c9f5c-400e-4e74-a739-09eb2f382258,HAS_VALUE,4c081a89-32bd-4fe0-8748-a8c1d8a779c1
85140716-e825-4f1b-9a8e-65b64869cd66,HAS_VALUE,995769e3-b06a-4628-b284-59fba2c0585d
8530fce6-450f-467b-aeb9-9360cd1cb52c,HAS_CLASSIFICATIONSET,80c70f77-66f6-44d9-a6ba-0159f54d045c
85a74b2a-b3e0-4a32-a9d8-3841ea864267,HAS_COMPLIANCE,48db132d-e9cf-4f76-9c9b-f0e66206bff0
85a74b2a-b3e0-4a32-a9d8-3841ea864267,HAS_COMPLIANCE,a9df682d-5403-4579-b0e7-163157b46336
85a74b2a-b3e0-4a32-a9d8-3841ea864267,HAS_COST,0c07a15b-a489-474c-a7fb-6f1c0683a0b5
85a74b2a-b3e0-4a32-a9d8-3841ea864267,HAS_COST,8d44a5e9-9dcd-4139-a7f3-6ec2f041260a
85a74b2a-b3e0-4a32-a9d8-3841ea864267,HAS_COST,c0ab3ef5-968a-4ef3-bd96-b73117fb8215
85a74b2a-b3e0-4a32-a9d8-3841ea864267,HAS_COST,a7ecab80-83c3-47d4-8d20-7960112657a1
85a74b2a-b3e0-4a32-a9d8-3841ea864267,HAS_COST,860f51b1-d84d-464f-be15-a32e0f0e7467
85a74b2a-b3e0-4a32-a9d8-3841ea864267,HAS_COST,49f6346b-9f0b-4388-9ee1-16c72452f92c
85a74b2a-b3e0-4a32-a9d8-3841ea864267,HAS_LABEL,10b13653-ead6-4aa4-b277-05566f4cd9b5
85a74b2a-b3e0-4a32-a9d8-3841ea864267,HAS_PROPERTY,01793446-2924-4df4-96cb-02c029da1a4d
85a74b2a-b3e0-4a32-a9d8-3841ea864267,HAS_PROPERTY,ecb8847e-a9f7-4c98-8d16-d94adf996073
85a74b2a-b3e0-4a32-a9d8-3841ea864267,HAS_PROPERTY,32d97dfa-3a74-42e2-99df-291e8e57161b
85afed3d-129b-49ab-8f31-81be2d89281f,HAS_VALUE,b2d8b4b0-0f50-4352-9075-a0b643d50302
85d0d525-32ea-4a45-adec-6bb23f04e579,HAS_COST,c1f8fecb-aafa-4a5e-883d-b71d77cb4db9
85d0d525-32ea-4a45-adec-6bb23f04e579,HAS_COST,2e7a8b09-1080-4b8d-9844-58abbe656c1f
85d0d525-32ea-4a45-adec-6bb23f04e579,HAS_COST,5bf48899-5a88-474b-8885-88a434436cbb
85d0d525-32ea-4a45-adec-6bb23f04e579,HAS_COST,05dc462a-2047-49ce-99e8-1e22ae79351a
85d0d525-32ea-4a45-adec-6bb23f04e579,HAS_COST,3a241f61-df51-4476-947f-c32c020bcc13
85d0d525-32ea-4a45-adec-6bb23f04e579,HAS_COST,67c2557b-9a82-4753-9e9d-245e83a07180
85d0d525-32ea-4a45-adec-6bb23f04e579,HAS_LABEL,10b13653-ead6-4aa4-b277-05566f4cd9b5
85d0d525-32ea-4a45-adec-6bb23f04e579,HAS_PROPERTY,8dbf6463-676e-453d-89c5-c0eca1aa3757
85d0d525-32ea-4a45-adec-6bb23f04e579,HAS_PROPERTY,eb5ee5d6-6676-4155-9d23-c957ce9f696d
85d0d525-32ea-4a45-adec-6bb23f04e579,HAS_PROPERTY,984cc822-03e3-4001-8d2f-6ec2756bdee5
85d0d525-32ea-4a45-adec-6bb23f04e579,HAS_PROPERTY,7d900bc3-f6d3-4834-af8b-36bae822ca2b
85d0d525-32ea-4a45-adec-6bb23f04e579,HAS_PROPERTY,53a7807b-6dfa-4f3d-8e48-135e0ea66c0b
862d8fe2-efca-470f-bd00-09f04d30a40b,HAS_VALUE,bbd5d5af-0155-4303-b568-5a8e910ca6a2
863f2ab1-fff9-48c8-8cdb-f5cf3cdc6139,HAS_COST,cb0698b3-2ba8-4a8c-b051-96661e970346
863f2ab1-fff9-48c8-8cdb-f5cf3cdc6139,HAS_COST,02bddb6f-7ba3-4c78-b79f-c24148d71a3e
863f2ab1-fff9-48c8-8cdb-f5cf3cdc6139,HAS_COST,da79a3bb-687a-47f6-ae73-62d47d2d0b57
863f2ab1-fff9-48c8-8cdb-f5cf3cdc6139,HAS_COST,304aae44-6951-478a-befb-9e939cf1482f
863f2ab1-fff9-48c8-8cdb-f5cf3cdc6139,HAS_COST,a3ec735d-8b7e-40d6-8361-e9e795362bef
863f2ab1-fff9-48c8-8cdb-f5cf3cdc6139,HAS_COST,f73e4317-e76f-4547-a1d7-8ad33868fba4
863f2ab1-fff9-48c8-8cdb-f5cf3cdc6139,HAS_LABEL,10b13653-ead6-4aa4-b277-05566f4cd9b5
863f2ab1-fff9-48c8-8cdb-f5cf3cdc6139,HAS_PROPERTY,94047517-0fff-4d1f-8bfa-9e0a6395cc19
863f2ab1-fff9-48c8-8cdb-f5cf3cdc6139,HAS_PROPERTY,beb7a1d9-6a18-4a03-9f4b-8506a43b1ec5
863f2ab1-fff9-48c8-8cdb-f5cf3cdc6139,HAS_PROPERTY,8b2d2c92-fc58-47f4-b2bb-1e74cee93f06
864b829c-165b-4121-8fcb-29a8f08c433b,HAS_CHECKITEM,156a512c-d7d2-4aee-9f40-d6de66f5d748
864b829c-165b-4121-8fcb-29a8f08c433b,HAS_CHECKITEM,7fa576b3-09ec-4350-973c-c75568555e18
864b829c-165b-4121-8fcb-29a8f08c433b,HAS_CHECKITEM,9e79f471-a042-4398-8ad3-569546cdfb10
864b829c-165b-4121-8fcb-29a8f08c433b,HAS_CHECKITEM,eb37e738-0e00-44fa-9fb3-2c6670488962
86847d75-dbd1-471a-825e-1c2032f5af3c,HAS_ASSETTEMPLATE,ce955cff-e499-4d65-9418-d2ed31e98c8e
86ffbcf5-0a3f-4a14-b3f0-879692efad70,HAS_MODEL,e89f9974-6007-41a5-a9ed-a21be3344839
870558b9-212e-4d9f-bb55-317e40512c65,HAS_VALUE,4bf8658a-05f3-4a90-aa22-a68ff03cae6c
8723e415-61ee-4d2c-96cc-eb39b97934e4,HAS_ASSETSET,dd09a7ab-2d5e-42fc-9bdb-00379b27d2e1
8723e415-61ee-4d2c-96cc-eb39b97934e4,HAS_ASSETSET,b6280063-651f-498a-8e45-fe162abdebae
8723e415-61ee-4d2c-96cc-eb39b97934e4,HAS_ASSETSET,6f6f9b1e-6efa-4fa4-8572-b8334ee3a98c
8723e415-61ee-4d2c-96cc-eb39b97934e4,HAS_ASSETSET,28f1871d-32a0-4fe1-bf53-947a3d274d6a
8723e415-61ee-4d2c-96cc-eb39b97934e4,HAS_ASSETSET,4d46bd58-1422-4737-bd4b-33c0d594b27b
8723e415-61ee-4d2c-96cc-eb39b97934e4,HAS_ASSETSET,c97f68cc-48aa-43f2-b8c3-cf0207dd27e2
8723e415-61ee-4d2c-96cc-eb39b97934e4,HAS_ASSETTEMPLATE,184ade9e-5227-4812-b7db-7104b74947d3
8757f887-832c-4336-9ecd-f97ed8fa3152,HAS_FILTER,98c0c548-0b38-4f81-b82b-a85c502f1e86
8759dc13-fd44-44f6-9997-24ac926a259a,HAS_LABEL,7c80a0d5-ad29-4132-a3a1-952d8eb946a7
8759dc13-fd44-44f6-9997-24ac926a259a,HAS_MAPPING,8007587b-f776-409d-a428-80391abf0a9d
8759dc13-fd44-44f6-9997-24ac926a259a,HAS_OBJECT,17f2db6b-7bde-4557-b6ba-ed89f16209f7
8759dc13-fd44-44f6-9997-24ac926a259a,HAS_PROPERTY,77926794-04b2-4ddb-b3dc-fde03e4dc470
875aa744-f19a-4a69-8403-fe401a067d36,HAS_ACTOR,590f12a2-217c-442e-844b-88b40b7360f9
875aa744-f19a-4a69-8403-fe401a067d36,HAS_ACTOR,fc78abf7-cdc5-4890-819c-6e29a9f4ca0c
875aa744-f19a-4a69-8403-fe401a067d36,HAS_ACTOR,b75d31d0-d8d2-423c-9f71-eedbd37d0e7f
875aa744-f19a-4a69-8403-fe401a067d36,HAS_ACTOR,3bf72663-87b9-47a5-9fdf-4a7400f0ee66
875aa744-f19a-4a69-8403-fe401a067d36,HAS_ACTOR,34a8151e-4ffa-47cb-8aa1-ae9a74018c59
875aa744-f19a-4a69-8403-fe401a067d36,HAS_CHECK,082554b9-a177-4abb-9c10-54e09a2908fa
875aa744-f19a-4a69-8403-fe401a067d36,HAS_DOCUMENT,baa14a33-e932-4e14-9c5e-a609f0ebdb93
875aa744-f19a-4a69-8403-fe401a067d36,HAS_DOCUMENT,e596e986-a8da-4f12-a31e-b41d836e6549
875aa744-f19a-4a69-8403-fe401a067d36,HAS_DOCUMENT,33120a93-3f1a-40e1-9495-fd3110bd0c7e
875aa744-f19a-4a69-8403-fe401a067d36,HAS_DOCUMENT,02e239e5-6769-45be-beb9-8891a952765c
875aa744-f19a-4a69-8403-fe401a067d36,HAS_DOCUMENT,77bd26ea-ee43-4875-9d44-128c2d3225b2
875aa744-f19a-4a69-8403-fe401a067d36,HAS_DOCUMENT,9e83437d-b5c4-4cc3-b09a-ca5e38b2b780
875aa744-f19a-4a69-8403-fe401a067d36,HAS_DOCUMENT,802d20d9-256a-4b28-880a-0ad10b0c8612
875aa744-f19a-4a69-8403-fe401a067d36,HAS_DOCUMENT,f02439c4-3ae3-4bf4-aab4-ffeadd19f33c
875aa744-f19a-4a69-8403-fe401a067d36,HAS_DOCUMENT,4fae66de-26fb-4025-9a94-a50e4aab2412
875aa744-f19a-4a69-8403-fe401a067d36,HAS_DOCUMENT,4b5cf71d-55f2-4eed-bfcf-b4cfadbbc0f5
875aa744-f19a-4a69-8403-fe401a067d36,HAS_DOCUMENT,fe940a2f-9e0b-4779-a7c1-41c5c66a5c46
875aa744-f19a-4a69-8403-fe401a067d36,HAS_DOCUMENT,78fd17dd-7ade-4c93-9716-07edb4ef53fe
875aa744-f19a-4a69-8403-fe401a067d36,HAS_DOCUMENT,da5e2a5b-b31a-4aa4-96cb-c2cb78ecd4fd
